id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11070158,Home in New Orleans · ★4.83 · 2 bedrooms · 3 beds · 1 bath,34700326,Meagan,Leonidas,29.95477,-90.12574,Entire home/apt,89,1,278,19-11-2023,2.93,1,65
11166231,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 private bath,59095,Gina,Broadmoor,29.9517,-90.10268,Private room,79,2,130,26-11-2023,1.37,1,119
11222998,Home in New Orleans · ★4.96 · 3 bedrooms · 5 beds · 2 baths,54087021,Meg,Bayou St. John,29.9806,-90.08508,Entire home/apt,338,4,115,27-11-2023,1.24,1,208
11228680,Home in New Orleans · ★4.85 · 3 bedrooms · 5 beds · 2 baths,58525489,Paula,Fillmore,30.01757,-90.07643,Entire home/apt,90,1,112,15-03-2020,1.24,1,0
11259337,Rental unit in New Orleans · ★4.93 · 1 bedroom · 2 beds · 1 bath,4951914,Thom,Marigny,29.9666,-90.05197,Entire home/apt,175,2,256,12-11-2023,2.7,4,110
11315513,Rental unit in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 bath,53372927,Maxie And Lydia,Bayou St. John,29.98115,-90.08771,Entire home/apt,76,2,209,27-11-2023,2.25,6,132
11358308,Bungalow in New Orleans · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,59497925,Jordan,Audubon,29.94752,-90.12054,Private room,55,30,45,02-01-2019,0.48,1,365
11376132,Home in New Orleans · ★5.0 · 4 bedrooms · 6 beds · 3 baths,43724872,David,Lower Garden District,29.93322,-90.07705,Entire home/apt,711,30,45,28-05-2023,0.5,1,289
11399897,Rental unit in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 2 baths,6932690,Skl,Central Business District,29.95292,-90.07024,Entire home/apt,350,3,103,13-11-2023,1.09,2,0
11413315,Home in New Orleans · ★4.92 · 6 bedrooms · 10 beds · 2.5 baths,59923900,Airyn,Milan,29.92844,-90.09995,Entire home/apt,1300,2,86,24-09-2023,0.91,1,308
11414917,Home in New Orleans · ★4.94 · 2 bedrooms · 2 beds · 1 bath,5669844,Ryan,Bywater,29.96251,-90.03394,Entire home/apt,239,2,104,13-11-2023,1.11,1,310
11419603,Townhouse in New Orleans · ★4.70 · 3 bedrooms · 5 beds · 2 baths,39839266,New Orleans Properties,Seventh Ward,29.966824,-90.063499,Entire home/apt,332,3,159,30-10-2023,1.72,10,144
11433047,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2 baths,14323705,Elena,East Riverside,29.9207,-90.09343,Entire home/apt,200,30,9,09-05-2023,0.1,2,48
11434086,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2 baths,14323705,Elena,East Riverside,29.92063,-90.0914,Entire home/apt,150,30,9,02-12-2018,0.1,2,0
11449809,Home in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,60197312,Talmadge,Central City,29.9386,-90.08572,Entire home/apt,99,2,231,13-11-2023,2.46,2,160
11450971,Townhouse in New Orleans · ★4.96 · 1 bedroom · 2 beds · 1 bath,60205864,Arthur,Bayou St. John,29.97499,-90.08464,Entire home/apt,100,30,69,30-11-2019,0.73,1,0
11550732,Home in New Orleans · ★4.74 · 3 bedrooms · 3 beds · 1 bath,60975134,Bairod,Gentilly Woods,30.01275,-90.03999,Entire home/apt,250,30,23,28-10-2019,0.25,1,0
11590387,Townhouse in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 2.5 baths,61299534,Kathleen,Milneburg,30.0229,-90.05914,Entire home/apt,117,30,34,23-02-2020,0.36,2,0
11592801,Home in New Orleans · ★4.77 · 5 bedrooms · 7 beds · 3 baths,4605202,Wayne,Bayou St. John,29.97815,-90.08245,Entire home/apt,298,3,160,12-11-2023,1.74,4,323
11639517,Home in New Orleans · ★4.84 · 5 bedrooms · 8 beds · 2 baths,39610123,Tracie,Central City,29.93506,-90.08734,Entire home/apt,140,30,76,04-11-2022,1.05,3,362
11656163,Rental unit in New Orleans · ★4.93 · 1 bedroom · 4 beds · 1.5 baths,54405249,Mary Ann,St. Thomas Dev,29.92832,-90.07555,Entire home/apt,150,1,162,12-11-2023,1.72,3,315
11658445,Home in New Orleans · ★4.83 · 1 bedroom · 1 bed · 1 bath,55187534,Glynn,Lower Garden District,29.92683,-90.07785,Entire home/apt,70,2,224,30-10-2023,2.41,2,156
11658526,Villa in New Orleans · ★4.75 · 1 bedroom · 1 bed · 1 bath,41403925,Alyssa,French Quarter,29.95667,-90.06973,Entire home/apt,154,2,128,23-04-2023,1.36,8,254
11675374,Rental unit in New Orleans · ★4.86 · 2 bedrooms · 3 beds · 1 bath,57540583,Robert,Uptown,29.93051,-90.10415,Entire home/apt,104,30,224,15-03-2020,2.38,2,2
11712083,Home in New Orleans · ★4.95 · 4 bedrooms · 4 beds · 3.5 baths,62263818,Martin,West Riverside,29.91852,-90.1179,Entire home/apt,1200,30,19,03-09-2018,0.2,1,0
11716739,Home in New Orleans · ★4.88 · 4 bedrooms · 4 beds · 2 baths,20288908,Jeff,Irish Channel,29.92598,-90.08159,Entire home/apt,293,30,25,28-05-2018,0.27,1,0
11718242,Guest suite in New Orleans · ★4.82 · 1 bedroom · 1 bed · 1 private bath,43777780,Robert,St. Claude,29.96553,-90.03679,Private room,65,2,136,29-02-2020,1.47,2,0
11721382,Home in New Orleans · 2 bedrooms · 2 beds · 1 bath,5919294,Ned,Freret,29.93494,-90.10795,Entire home/apt,85,30,2,02-07-2016,0.02,1,268
11731771,Home in New Orleans · ★4.86 · 3 bedrooms · 4 beds · 2.5 baths,22349090,Marshall,East Riverside,29.92245,-90.08777,Entire home/apt,500,30,14,11-08-2019,0.15,1,0
11741010,Home in New Orleans · ★4.95 · 2 bedrooms · 2 beds · 3.5 baths,48008180,Janell,St. Roch,29.97013,-90.05478,Private room,291,30,100,09-12-2019,1.14,1,0
11759326,Home in New Orleans · 2 bedrooms · 3 beds · 1 bath,62580510,DeCarlas,West Riverside,29.91834,-90.1113,Entire home/apt,80,30,0,0,0,1,276
11794897,Guest suite in New Orleans · ★4.98 · 1 bedroom · 1 bed · 1 bath,51248639,Charly,Bayou St. John,29.97658,-90.080391,Entire home/apt,123,2,170,14-11-2023,1.83,2,124
11798898,Home in New Orleans · ★4.74 · 2 bedrooms · 3 beds · 1 bath,55964077,Graham,Treme - Lafitte,29.97153,-90.08047,Entire home/apt,118,30,19,01-01-2018,0.21,4,0
11799511,Rental unit in New Orleans · ★4.98 · Studio · 2 beds · 1 bath,24127214,Pearce,Seventh Ward,29.97212,-90.07083,Entire home/apt,96,3,179,09-05-2023,1.93,1,13
11813186,Townhouse in New Orleans · ★4.99 · 3 bedrooms · 4 beds · 2 baths,46417812,Jan,Garden District,29.92547,-90.0859,Entire home/apt,396,30,98,05-01-2020,1.05,1,179
11818527,Guesthouse in New Orleans · ★4.98 · 1 bedroom · 1 bed · 1 bath,62949355,Jess & Jonathan,Fairgrounds,29.98299,-90.08017,Entire home/apt,100,3,136,03-10-2022,1.47,1,0
11846908,Home in New Orleans · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,63003526,Devon,Central City,29.9422838,-90.0841124,Private room,47,3,468,24-11-2023,4.99,1,73
11851421,Rental unit in New Orleans · ★4.65 · 1 bedroom · 1 bed · 1 bath,4981655,Jim,St. Thomas Dev,29.93187,-90.07294,Entire home/apt,50,2,318,11-11-2023,3.51,14,0
11851428,Guesthouse in New Orleans · ★4.76 · 3 bedrooms · 5 beds · 1 shared bath,63164742,Vera,Fairgrounds,29.97745,-90.07742,Private room,150,30,25,14-01-2020,0.27,1,365
11867467,Home in New Orleans · ★4.67 · 2 bedrooms · 4 beds · 2 baths,45458985,Wright Houses,Algiers Point,29.94961,-90.05161,Entire home/apt,120,2,252,19-11-2023,2.72,3,52
11869297,Home in New Orleans · ★4.64 · 3 bedrooms · 6 beds · 2 baths,45458985,Wright Houses,Algiers Point,29.94983,-90.05159,Entire home/apt,150,2,170,01-11-2023,1.92,3,67
11893580,Rental unit in New Orleans · ★4.68 · 1 bedroom · 2 beds · 1 bath,54270969,Arianna,Treme - Lafitte,29.96536,-90.06705,Private room,91,30,119,31-07-2017,1.28,2,0
11909466,Home in New Orleans · ★4.78 · 3 bedrooms · 3 beds · 2 baths,63533137,John,Marlyville - Fontainbleau,29.94508,-90.11323,Entire home/apt,204,30,18,29-10-2018,0.22,1,0
11925025,Home in New Orleans · ★4.97 · 2 bedrooms · 2 beds · 2 baths,41853496,Brady And Doody,Mid-City,29.97118,-90.09721,Entire home/apt,411,2,213,25-11-2023,2.3,1,0
11938562,Home in New Orleans · ★4.74 · 3 bedrooms · 4 beds · 2 baths,2097174,Wesley,Central City,29.93282,-90.08273,Entire home/apt,160,30,57,05-05-2019,0.63,1,0
11946723,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 2 shared baths,7485374,Zoie,St. Roch,29.97185,-90.05045,Private room,25,1,209,29-04-2021,2.24,3,0
11948344,Home in New Orleans · ★4.76 · Studio · 2 beds · 1 bath,33890695,Sisi & Fernando,Treme - Lafitte,29.97086,-90.08187,Entire home/apt,29,30,496,18-06-2023,5.29,1,131
11951519,Bed and breakfast in New Orleans · 2 bedrooms · 2 beds · 1 bath,63827158,Linda,Lower Garden District,29.93451,-90.07328,Private room,376,30,0,0,0,1,0
11971384,Cottage in New Orleans · ★4.75 · 2 bedrooms · 4 beds · 1 bath,33318374,Tara,St. Roch,29.97003,-90.05201,Entire home/apt,113,1,457,30-11-2023,4.95,1,0
11972777,Home in Arabi · ★4.84 · 3 bedrooms · 3 beds · 2 baths,35778006,Chris,Holy Cross,29.95452,-90.00854,Entire home/apt,120,2,68,24-02-2020,0.73,2,0
11986069,Home in New Orleans · ★4.94 · 1 bedroom · 1 bath,64064667,Julia,West Riverside,29.91842,-90.11669,Entire home/apt,195,3,177,11-11-2023,1.89,1,267
11992446,Home in New Orleans · ★4.63 · 3 bedrooms · 5 beds · 2.5 baths,63935782,Charlie,Central City,29.93792179,-90.08487911,Entire home/apt,146,2,223,28-11-2023,2.39,1,170
12011483,Townhouse in New Orleans · ★4.87 · 2 bedrooms · 1 bed · 2.5 baths,61299534,Kathleen,Milneburg,30.02441,-90.05729,Private room,61,30,55,27-10-2019,0.59,2,1
12039091,Home in New Orleans · ★4.65 · 4 bedrooms · 8 beds · 5 baths,58473244,Alex,Little Woods,30.05559,-89.9496,Entire home/apt,243,2,142,16-09-2023,1.57,1,71
12052290,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 bath,64545006,Dorria,Fairgrounds,29.97691,-90.07844,Entire home/apt,99,3,188,27-11-2023,2.02,1,120
12086379,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 1 bath,43716025,Lin,Treme - Lafitte,29.9647,-90.07072,Entire home/apt,145,3,126,20-11-2023,1.37,2,56
12106914,Home in New Orleans · ★4.74 · 3 bedrooms · 3 beds · 1 bath,64242371,Brenda,Pines Village,30.02225,-90.01672,Entire home/apt,150,30,31,19-05-2019,0.33,1,0
12111787,Rental unit in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,54478905,Kevin,Algiers Point,29.95094,-90.04944,Entire home/apt,123,30,50,20-06-2023,1.24,2,223
12112674,Home in New Orleans · ★4.83 · 1 bedroom · 1 bed · 1 bath,45833999,Eric & Leah,West Riverside,29.91665,-90.10614,Entire home/apt,100,3,165,29-11-2022,1.78,1,0
12149753,Home in New Orleans · ★4.98 · 5 bedrooms · 7 beds · 3.5 baths,12793956,Franz,Marigny,29.96595,-90.05132,Entire home/apt,600,3,184,14-11-2023,1.99,1,0
12167970,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 1 bath,65361986,Kelly,Treme - Lafitte,29.96937,-90.08133,Entire home/apt,99,2,61,09-03-2020,0.7,1,0
12168265,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,22244189,Jamie,Seventh Ward,29.9716,-90.06861,Private room,40,1,530,01-12-2023,5.7,1,52
12170524,Aparthotel in New Orleans · 1 bedroom · 2 beds · 1 bath,23366133,Rj,Central Business District,29.95094,-90.06782,Entire home/apt,320,2,1,02-01-2017,0.01,12,363
12171050,Home in New Orleans · ★4.42 · 2 bedrooms · 2 beds · 1 bath,48879483,Melissa,Mid-City,29.96624,-90.09199,Entire home/apt,76,1,387,17-11-2023,4.15,2,310
12171616,Aparthotel in New Orleans · 2 bedrooms · 3 beds · 2 baths,23366133,Rj,Central Business District,29.95094,-90.06782,Entire home/apt,391,2,1,04-01-2017,0.01,12,356
12179542,Loft in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,95683904,Brad,Central Business District,29.95294,-90.07155,Entire home/apt,96,2,208,20-11-2023,2.24,21,85
12184496,Guest suite in New Orleans · ★4.94 · 1 bedroom · 2 beds · 1 bath,65478992,Chelsea,Bywater,29.96267,-90.03561,Entire home/apt,65,30,214,21-10-2023,2.33,2,1
12204432,Guesthouse in New Orleans · ★4.95 · 1 bedroom · 3 beds · 1 bath,155092630,Janell,East Carrollton,29.94582,-90.12625,Entire home/apt,50,30,79,19-08-2023,1.06,1,320
12245770,Rental unit in New Orleans · ★4.63 · 2 bedrooms · 3 beds · 1 bath,65912127,Charlotte,Mid-City,29.97955,-90.10278,Entire home/apt,107,30,68,08-05-2022,0.74,1,364
12264278,Rental unit in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 2 baths,4871051,Joel,Marlyville - Fontainbleau,29.95402,-90.12001,Entire home/apt,221,2,84,13-03-2023,0.9,1,253
12323779,Home in New Orleans · ★4.36 · 1 bedroom · 1 bed · 1 private bath,37494578,Roberto,Seventh Ward,29.97169,-90.06,Private room,42,5,128,10-10-2023,1.38,2,167
12385245,Rental unit in New Orleans · ★4.99 · 3 bedrooms · 3 beds · 2.5 baths,66951654,Michael,Marigny,29.96659,-90.05767,Entire home/apt,258,2,199,13-11-2023,2.16,4,0
12388171,Home in New Orleans · ★4.94 · 2 bedrooms · 3 beds · 1 bath,30311707,Katherine,Mid-City,29.96914,-90.09967,Entire home/apt,110,30,16,17-03-2020,0.17,2,0
12388500,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,35978825,Billy,Treme - Lafitte,29.97456,-90.07919,Entire home/apt,60,1,207,11-11-2023,2.23,1,0
12403554,Home in New Orleans · ★4.14 · 3 bedrooms · 5 beds · 1 bath,46572687,Chrystal,Seventh Ward,29.9707,-90.06069,Entire home/apt,73,2,146,12-11-2023,1.58,2,344
12405884,Home in New Orleans · ★4.90 · 3 bedrooms · 4 beds · 2 baths,63427992,Colleen,Broadmoor,29.94359,-90.1052,Entire home/apt,279,3,114,22-05-2023,1.23,1,64
12407284,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,2386097,Evan,Marlyville - Fontainbleau,29.95469,-90.11745,Private room,150,30,9,01-01-2019,0.1,1,0
12409893,Home in New Orleans · ★4.92 · 2 bedrooms · 2 beds · 1 bath,3684904,Hunter,Treme - Lafitte,29.96982,-90.08213,Entire home/apt,99,4,79,13-11-2023,0.85,2,284
12423165,Condo in New Orleans · ★4.97 · 3 bedrooms · 3 beds · 2 baths,66951654,Michael,Marigny,29.96627,-90.05755,Entire home/apt,259,2,253,22-11-2023,2.74,4,184
12449233,Home in New Orleans · ★4.69 · 1 bedroom · 1 bed · 1 bath,67353616,Maxwell,Bywater,29.96851,-90.04919,Entire home/apt,135,30,29,29-05-2017,0.31,1,0
12452821,Home in New Orleans · ★4.98 · 2 bedrooms · 2 beds · 2 baths,64539218,Catherine,Audubon,29.95191574,-90.11705017,Entire home/apt,400,3,82,21-05-2023,0.95,1,310
12455503,Home in New Orleans · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,32921944,Jacob,St. Claude,29.97142,-90.04884,Private room,39,2,302,15-11-2023,3.25,7,0
12486131,Guest suite in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 bath,4882781,Dan & Sarah,Seventh Ward,29.98008,-90.0698,Entire home/apt,100,30,64,16-02-2020,0.7,1,0
12491376,Home in New Orleans · ★4.91 · 3 bedrooms · 3 beds · 2 baths,11326919,Benjamin,Bayou St. John,29.97263,-90.08967,Entire home/apt,135,30,11,22-12-2022,0.12,8,172
12491716,Rental unit in New Orleans · ★4.83 · 2 bedrooms · 2 beds · 2 baths,7260834,Lenin,Black Pearl,29.94056,-90.13213,Entire home/apt,107,1,427,27-11-2023,4.74,1,257
12491897,Rental unit in New Orleans · ★4.93 · 1 bedroom · 2 beds · 1 bath,67633955,Allison,Marigny,29.96706,-90.06073,Entire home/apt,115,2,275,25-11-2023,2.98,1,28
12512582,Condo in New Orleans · ★4.89 · 1 bedroom · 2 beds · 1 bath,38194230,Christopher,French Quarter,29.96339,-90.06507,Entire home/apt,450,30,18,02-07-2017,0.21,1,363
12542374,Home in New Orleans · ★4.65 · 2 bedrooms · 2 beds · 2 baths,67959716,Munther,Treme - Lafitte,29.97052,-90.07286,Entire home/apt,275,30,99,30-05-2021,1.08,1,89
12548755,Rental unit in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 bath,8468712,Mara,Garden District,29.92767,-90.08101,Entire home/apt,115,30,5,07-05-2017,0.05,1,0
12570000,Rental unit in New Orleans · ★4.79 · 1 bedroom · 1 bed · 1 bath,67193107,Nathaniel,Central City,29.93696,-90.07632,Entire home/apt,125,30,203,07-05-2023,2.21,1,89
12586594,Home in New Orleans · ★4.99 · 2 bedrooms · 2 beds · 2.5 baths,68268322,Ian,Irish Channel,29.92281,-90.08656,Entire home/apt,280,3,158,25-11-2023,1.71,2,213
12675487,Cottage in New Orleans · ★4.82 · 1 bedroom · 1 bed · 1 bath,68872311,Allen,Milan,29.93322,-90.09417,Entire home/apt,100,30,66,23-08-2021,0.73,1,365
12697477,Home in New Orleans · ★4.71 · 3 bedrooms · 4 beds · 2 baths,2788172,Jeff And Natalia,Uptown,29.93254,-90.10492,Entire home/apt,300,30,7,19-03-2017,0.08,2,179
12751475,Home in New Orleans · ★4.61 · 2 bedrooms · 3 beds · 1 bath,69179732,Paul,St. Roch,29.98922,-90.06494,Entire home/apt,88,30,103,15-03-2020,1.12,1,0
12782609,Rental unit in New Orleans · ★4.93 · 2 bedrooms · 5 beds · 1 bath,46036510,Aaron,Algiers Point,29.94932,-90.05107,Entire home/apt,115,2,269,12-11-2023,2.94,1,78
12782631,Home in New Orleans · ★4.98 · 2 bedrooms · 5 beds · 2 baths,69561170,Ana,East Riverside,29.9207,-90.09199,Entire home/apt,246,30,53,06-03-2023,0.62,1,271
12848050,Rental unit in New Orleans · ★4.97 · 2 bedrooms · 2 beds · 2 baths,66951654,Michael,Marigny,29.96621427,-90.05757162,Entire home/apt,183,2,322,27-11-2023,3.54,4,0
12866972,Home in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,70351265,Nicole,St. Roch,29.97702,-90.05257,Private room,36,1,532,30-11-2023,5.79,1,22
12884404,Guest suite in New Orleans · ★4.88 · 3 bedrooms · 5 beds · 2 baths,15730109,Katrina,Milan,29.93127,-90.09619,Entire home/apt,136,2,219,05-11-2023,2.39,2,326
12897172,Home in Arabi · ★5.0 · 1 bedroom · 1 bed · 1 private bath,35778006,Chris,Holy Cross,29.95314,-90.00903,Private room,95,2,25,18-10-2019,0.28,2,0
12915401,Hotel in New Orleans · ★4.58 · 6 bedrooms · 7 beds · 5 baths,70806258,Kristi,Pontchartrain Park,30.02754,-90.03712,Private room,657,30,64,08-09-2020,0.7,4,364
12928915,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,23628988,Melissa,Black Pearl,29.93551,-90.13311,Entire home/apt,146,2,15,24-11-2023,0.17,1,295
12950839,Guest suite in New Orleans · ★4.97 · 1 bedroom · 1 bed · 1 bath,2354356,Danielle,St. Roch,29.97276,-90.0519,Entire home/apt,88,3,530,28-11-2023,5.77,1,0
12956056,Guest suite in New Orleans · ★4.75 · Studio · 1 bed · 1 bath,58522432,Taylor,Irish Channel,29.92259,-90.08596,Entire home/apt,77,30,122,20-02-2023,1.64,2,138
13005880,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 bath,30026809,Ben,St. Claude,29.97009,-90.04384,Entire home/apt,75,3,150,18-11-2023,2,1,68
13066513,Home in New Orleans · ★4.98 · 3 bedrooms · 3 beds · 2 baths,39641417,Kendall,Lower Ninth Ward,29.96917,-90.01981,Entire home/apt,157,2,156,05-11-2023,1.7,2,152
13115057,Rental unit in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,2430873,Bea,Seventh Ward,29.96828,-90.06352,Entire home/apt,149,1,315,14-11-2023,3.46,2,54
13154444,Guest suite in New Orleans · ★4.67 · 1 bedroom · 1 bed · 1 bath,73414201,Mark,Seventh Ward,29.98106,-90.06226,Entire home/apt,58,2,106,06-11-2023,1.36,1,76
13166988,Home in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 bath,4005034,Meghan,Mid-City,29.96464,-90.09105,Entire home/apt,42,30,43,24-05-2021,0.51,1,148
13190826,Bed and breakfast in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 private bath,73827214,Michelle,Marigny,29.96721,-90.05715,Private room,159,2,83,30-10-2023,0.91,5,110
13202655,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,4880969,Alice,Bywater,29.96188,-90.04171,Private room,71,30,3,23-09-2016,0.03,1,295
13211660,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,48187766,Olive,Audubon,29.94873,-90.11933,Entire home/apt,120,30,5,03-04-2023,0.06,23,364
13220313,Rental unit in New Orleans · ★4.57 · 2 bedrooms · 2 beds · 2 baths,501111962,Dynamic,Broadmoor,29.94058,-90.10817,Entire home/apt,102,2,237,26-11-2023,2.62,6,56
13228461,Rental unit in New Orleans · 3 bedrooms · 3 beds · 1 bath,48187766,Olive,East Carrollton,29.94315,-90.12633,Entire home/apt,160,30,1,22-05-2017,0.01,23,89
13242752,Home in New Orleans · ★4.83 · 3 bedrooms · 4 beds · 1 bath,74420416,Donnell,Behrman,29.94263,-90.03172,Entire home/apt,95,30,29,03-05-2022,0.35,1,88
13257565,Rental unit in New Orleans · ★4.89 · 1 bedroom · 2 beds · 1 bath,74607065,Brett,Irish Channel,29.92585,-90.07885,Entire home/apt,108,30,90,23-08-2017,0.99,1,0
13276296,Home in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,148087676,Cindy,Marigny,29.96678,-90.05787,Entire home/apt,943,3,100,14-03-2020,1.11,1,0
13277071,Home in New Orleans · ★4.99 · 1 bedroom · 1 bed · 1 private bath,74832238,Rick,Milneburg,30.01281,-90.06026,Private room,79,1,384,24-11-2023,4.23,1,96
13283041,Condo in New Orleans · ★4.91 · 2 bedrooms · 3 beds · 2 baths,74907357,Annie,Central Business District,29.95048141,-90.06790161,Entire home/apt,162,2,273,12-11-2023,3.07,6,240
